DEP_ID,CRS_NUM,CRS_CODE,CRS_NAME,CRS_DESC,CRS_GEAF,CRS_GEGH,CRS_DCOREL,CRS_UNITSTR,CRS_UNITS,CRS_PREREQ,CRS_COREQ,CRS_CROSS,CRS_NOTE
ARCG,202,ARCG 202g,Archaeology,"Archaeology as the means of investigating our shared human past, from the origins of humanity to the foundations of current civilization.",,,False,,4,,,ANTH-202,"<ul class=""notes""><li class=""generaleducation""><strong>General Education:</strong> This course satisfies the university's general education requirement.</li><li class=""crosslist""><strong>Crosslist:</strong> This course is offered by the <a href=""https://classes.usc.edu/term-20241/classes/anth/"">ANTH</a> department but may qualify for major credit in <a href=""https://classes.usc.edu/term-20241/classes/arcg/"">ARCG</a>. To register, enroll in <a href=""https://classes.usc.edu/term-20241/course/anth-202/"">ANTH 202</a>.</li><li class=""alert""><strong>Note:</strong> Register for Lecture and one Discussion </li></ul>"
ARCG,298A,ARCG 298aL,Introduction to Scientific Diving,"Extensive academic preparation in the physics, physiology, safety, and methodology for in-water scientific diving.",,,False,,2,,,ENST-298a,"<ul class=""notes""><li class=""crosslist""><strong>Crosslist:</strong> This course is offered by the <a href=""https://classes.usc.edu/term-20241/classes/enst/"">ENST</a> department but may qualify for major credit in <a href=""https://classes.usc.edu/term-20241/classes/arcg/"">ARCG</a>. To register, enroll in <a href=""https://classes.usc.edu/term-20241/course/enst-298a/"">ENST 298a</a>.</li></ul>"
ARCG,304,ARCG 304,Ethics and Global Heritage,"Archaeology and global heritage debates, laws, ethical conundrums, and stakeholder perspectives reveal goals and guiding values of societys exploration of the past.",,,False,,4,,,REL-304,"<ul class=""notes""><li class=""crosslist""><strong>Crosslist:</strong> This course is offered by the <a href=""https://classes.usc.edu/term-20241/classes/rel/"">REL</a> department but may qualify for major credit in <a href=""https://classes.usc.edu/term-20241/classes/arcg/"">ARCG</a>. To register, enroll in <a href=""https://classes.usc.edu/term-20241/course/rel-304/"">REL 304</a>.</li></ul>"
ARCG,309,ARCG 309,Heritage Archaeology,"An introduction to the field of heritage studies as it is practiced today, examining archaeological, ethnohistorical and ethnographic theory and methodologies, mixed-methods approaches and research.",,,False,,4,,,ANTH-343,"<ul class=""notes""><li class=""crosslist""><strong>Crosslist:</strong> This course is offered by the <a href=""https://classes.usc.edu/term-20241/classes/anth/"">ANTH</a> department but may qualify for major credit in <a href=""https://classes.usc.edu/term-20241/classes/arcg/"">ARCG</a>. To register, enroll in <a href=""https://classes.usc.edu/term-20241/course/anth-343/"">ANTH 343</a>.</li><li class=""alert""><strong>Note:</strong> . . </li></ul>"
ARCG,322,ARCG 322,Roman Art and Archaeology,"Survey of the art and architecture of ancient Rome and its empire, from the beginnings of the city through Constantine (8th century BCE to 4th century CE).",,,False,,4,,,AHIS-322,"<ul class=""notes""><li class=""crosslist""><strong>Crosslist:</strong> This course is offered by the <a href=""https://classes.usc.edu/term-20241/classes/ahis/"">AHIS</a> department but may qualify for major credit in <a href=""https://classes.usc.edu/term-20241/classes/arcg/"">ARCG</a>. To register, enroll in <a href=""https://classes.usc.edu/term-20241/course/ahis-322/"">AHIS 322</a>.</li></ul>"
ARCG,370,ARCG 370gp,Digs and Dispute,Investigates contemporary conflicts in the discovery of the ancient world. Students will ask essential questions about the power of discovering and showcasing specific narratives.,,,False,,4,,,JS-370,"<ul class=""notes""><li class=""generaleducation""><strong>General Education:</strong> This course satisfies the university's general education requirement.</li><li class=""crosslist""><strong>Crosslist:</strong> This course is offered by the <a href=""https://classes.usc.edu/term-20241/classes/js/"">JS</a> department but may qualify for major credit in <a href=""https://classes.usc.edu/term-20241/classes/arcg/"">ARCG</a>. To register, enroll in <a href=""https://classes.usc.edu/term-20241/course/js-370/"">JS 370</a>.</li></ul>"
ARCG,490,ARCG 490x,Directed Research,Individual research and readings. Not available for graduate credit.,,,False,"1.0-8.0 units, max 12",,,,,"<ul class=""notes""></ul>"
ARAB,122,ARAB 122,Arabic I,"Introduction to Modern Standard Arabic: Development of speaking, listening, reading, and writing skills in contemporary cultural contexts. (Duplicates credit in former MDES 122)",,,False,,4,,,,"<ul class=""notes""></ul>"
ARAB,152,ARAB 152,Arabic II,Continuation of Arabic I. Prerequisite: ARAB-122. (Duplicates credit in former MDES 152),,,False,,4,Prerequisite: (ARAB 122 or MDES 122),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/arab-122/"">ARAB 122</a> or <a href=""https://classes.usc.edu/term-20241/course/mdes-122/"">MDES 122</a>)</li></ul>"
ARAB,222,ARAB 222,Arabic III,"Intermediate Modern Standard Arabic. Continued development of speaking, listening, reading, and writing skills. Prerequisite: ARAB 152. (Duplicates credit in former MDES 222)",,,False,,4,Prerequisite: (ARAB 152 or MDES 152),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/arab-152/"">ARAB 152</a> or <a href=""https://classes.usc.edu/term-20241/course/mdes-152/"">MDES 152</a>)</li></ul>"
ARAB,252,ARAB 252,Arabic IV,"Continuation of Arabic III. Continued development of speaking, listening, reading, and writing skills in Modern Standard Arabic. Prerequisite: ARAB 222. (Duplicates credit in former MDES 252)",,,False,,4,Prerequisite: (ARAB 222 or MDES 222),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/arab-222/"">ARAB 222</a> or <a href=""https://classes.usc.edu/term-20241/course/mdes-222/"">MDES 222</a>)</li></ul>"
ARAB,352,ARAB 352,Advanced Arabic II,Continuation of Advanced Arabic I. Prerequisite: ARAB 322. (Duplicates credit in former MDES 352),,,False,,4,Prerequisite: (ARAB 322 or MDES 322),,,"<ul class=""notes""><li class=""prereq""><strong>Prerequisite:</strong> 1 from (<a href=""https://classes.usc.edu/term-20241/course/arab-322/"">ARAB 322</a> or <a href=""https://classes.usc.edu/term-20241/course/mdes-322/"">MDES 322</a>)</li></ul>"
AHIS,121,AHIS 121gp,Foundations of Western Art,"European art and its legacy in the Americas. Painting, sculpture, architecture and other visual media considered in relation to social and cultural history.",A,H,True,,4,,,,"<ul class=""notes""><li class=""generaleducation""><strong>General Education:</strong> This course satisfies the university's general education requirement.</li><li class=""alert""><strong>Note:</strong> Register for lecture and one discussion </li></ul>"
AHIS,125,AHIS 125gp,Arts of Asia,"An introduction to the major art forms and monuments of religious art in India, Southeast Asia, China and Japan from prehistory to1300.",A,H,True,,4,,,,"<ul class=""notes""><li class=""generaleducation""><strong>General Education:</strong> This course satisfies the university's general education requirement.</li></ul>"
AHIS,215,AHIS 215g,Studies in Architecture and Urbanism,"Analyzing a wide range of case studies, this course provides a roadmap to analyze and interpret the built environment in many different eras and contexts.",A,,True,,4,,,,"<ul class=""notes""><li class=""generaleducation""><strong>General Education:</strong> This course satisfies the university's general education requirement.</li></ul>"
AHIS,282,AHIS 282,Korean Art,"Introduction to the richness and complexity of artistic expression in Korean art through the study of paintig, sculpture, ceramics, and architecture through the 19th century.",,,False,,4,,,,"<ul class=""notes""></ul>"
AHIS,304,AHIS 304mg,"Art, Power and Identity in Renaissance Italy","Explores the visual, material and performative aspects of Italian culture in the expression of power and the construction of identity in the Renaissance.",A,,True,,4,,,,"<ul class=""notes""><li class=""generaleducation""><strong>General Education:</strong> This course satisfies the university's general education requirement.</li><li class=""multicultural""><strong>Diversity:</strong> This course satisfies the university's diversity requirement.</li></ul>"
AHIS,322,AHIS 322,Roman Art and Archaeology,"Survey of the art and architecture of ancient Rome and its empire, from the beginnings of the city through Constantine (8th century BCE to 4th century CE).",,,False,,4,,,,"<ul class=""notes""></ul>"
AHIS,366,AHIS 366g,Picturing Democracy,Studies the art and visual culture of the United States from nation formation to the World's Columbian Exposition of 1893.,A,,True,,4,,,,"<ul class=""notes""><li class=""generaleducation""><strong>General Education:</strong> This course satisfies the university's general education requirement.</li></ul>"
AHIS,369,AHIS 369,Modern Art II,"An examination of European modern art and design, focusing on industrialization, urbanism, primitivisim, colonialism, and their relations to the arts.",,,False,,4,,,,"<ul class=""notes""></ul>"
AHIS,370,AHIS 370g,Modern Art III,Questions of social engagement and political structure address this examination of major international movements in art since 1940.,A,,True,,4,,,,"<ul class=""notes""><li class=""generaleducation""><strong>General Education:</strong> This course satisfies the university's general education requirement.</li></ul>"
AHIS,373,AHIS 373g,History and Theory of Photography,Explores key moments in the history of photography from its invention to the present. Issues include modernity and mass culture; photography as a fine art; technologies of vision.,A,,True,,4,,,,"<ul class=""notes""><li class=""generaleducation""><strong>General Education:</strong> This course satisfies the university's general education requirement.</li></ul>"
